,label,content
132,정치,"북한 선전매체들이 서해 공무원 피살과 탈북어민 북송 사건을 언급하며 윤석열 정부가 정치적 위기를 모면하기 위해 ‘신북풍 몰이’를 하고 있다고 비난했습니다. 북한 대외선전매체 메아리는 오늘(13일) ‘용산에서 밀려오는 신북풍은’ 제목의 기사에서 “최근 서울 용산에 둥지를 튼 윤석열과 그 패당이 일으키는 신북풍에 대한 남조선 각 계층의 우려 목소리가 날을 따라 커가고 있다”고 주장했습니다. 매체는 윤 대통령이 지난달 전면 개방된 청와대를 찾았을 때 천안함 로고가 그려진 티셔츠를 착용한 것, 보훈의 달 천안함 피격·연평도 포격전 등 관련 사건 당사자들과의 오찬 등을 나열하면서 최근 논란인 서해 공무원 피살과 탈북어민 북송 사건도 거론했습니다. 특히 서해 공무원 피살 사건에 대해서는 “유가족을 내세워 문재인과 그 측근들에 대한 고발 놀음을 벌린다”고 썼고, 탈북어민 북송에는 “문재인 정부가 북의 눈치를 보면서 부당한 구실로 북 주민들을 강제로 돌려보낸 헌법위반 사건으로 여론을 확산시키고 있다”고 했습니다. 그러면서 “신북풍은 극악한 동족 대결정책을 추구하며 전쟁 광기를 부려대는 윤석열과 남조선 보수패당에 대한 민심과 여론의 날카로운 비난을 모면하기 위한 너절한 기만극”이라고 주장했습니다. 아울러 “현 남조선 정권이 처한 심각한 통치 위기를 모면하기 위한 구시대적인 교활한 술수”라고 했습니다. 북한은 앞서 지난 9일에도 대외용 주간지 통일신보를 통해 “최근 윤석열 패들이 지난 시기 북남 사이에서 발생했던 예민한 사건들을 들춰내면서 신북풍 몰이에 광분하고 있다”면서 공무원 피살과 탈북어민 북송을 거론했습니다. 지난 4일엔 선전매체 려명이 “서해 해상 공무원 피살사건과 탈북어민 북송 사건을 꺼내 들며 신북풍 몰이에 광분하는 것은 문재인 죽이기의 일환”이라고 주장하기도 했습니다.[사진 출처 : 연합뉴스 / 통일부 제공]"
133,정치,"더불어민주당 당 대표 선거에 출마한 후보들이 문재인 전 대통령의 경남 양산 사저 앞에서 비방 시위를 벌여온 한 보수 유튜버의 누나가 대통령실에서 일하고 있다는 보도와 관련해 “5.18 폄훼 연장전”, “갈라치기 정부 행태”라고 비판했습니다. 당 대표 출마를 선언한 박용진 의원은 오늘(13일) SNS를 통해 “문재인 전 대통령 사저 시위하는 보수 유튜버는 세월호를 폄하하고, 노회찬 의원의 불행한 죽음 앞에 잔치국수 먹방을 하고, 5.18 민주화운동을 폄하하고 왜곡했던 사람”이라며 “대통령실의 이러한 보수 유튜버 친족 채용은 5.18 폄훼 연장전”이라고 주장했습니다. 박 의원은 대통령실이 ‘누나와 동생을 엮어 채용을 문제 삼는 것은 연좌제나 다름 없다’고 반박한 것에 대해서는 “안모 씨의 컨텐츠를 조금이라도 찾아보라”면서 “누나 안 모 씨가 함께 출연하거나 아예 방송을 대신 진행한 적도 있는데, 이 사람이 무관한가”라고 반문했습니다. 박 의원은 “윤석열 대통령은 불과 2달전 국민의힘의 모든 의원들과 함께 임을 위한 행진곡을 부르고 국민 통합을 부르짖었다”면서 “그것은 모두 다 지방선거를 노린 정치공학이었느냐, 이것이 윤석열의 5.18을 향한 진심인 것이냐”고 지적했습니다. 이어 “이런 사람의 채용은 윤석열 대통령의 5.18 기념사는 선거를 앞두고 국민 앞에 부르짖었던 모든 것이 가식과 위선이었다는 뜻”이라고 비판했습니다. 역시 당권 도전에 나선 강훈식 의원도 SNS를 통해 “통합은 전무하고, 편 가르기에만 몰두하는 ‘갈라치기 정부’의 행태에 분노를 느낀다”고 비판했습니다. 강 의원은 “극우 유튜버 가족의 대통령실 근무는 연좌제 운운할 것이 아니라, 국정운영 철학의 문제”라면서 “코바나컨텐츠 직원, 외가 6촌, 사업가 지인 아들, 이제 극우 유튜버의 가족까지 대통령실의 ‘내 식구 챙기기’식 인사는 절망적이다”라고 지적했습니다. 강 의원은 “갈라치기 정부에게 미래는 없다”면서 “미래는 통합 뿐이라는 점을 충고하며, 국정운영 철학 전환을 강력하게 촉구한다”고 덧붙였습니다. 논란이 된 안 모 씨는 당초 유튜버인 동생의 회사 직원으로 일했으나, 지난해 11월 초부터 윤석열 후보 선거 캠프에서 영상편집 일을 해왔고 그 이후 대통령실 직원으로 채용됐습니다. 안 씨의 동생은 지난 5월부터 문 전 대통령의 양산 사저 앞에서 차량 확성기로 비방 시위를 해왔습니다. 안 씨는 논란이 일자 대통령실에 사직 의사를 밝혔습니다.[사진 출처 : 연합뉴스]"
134,사회,"코로나19 재유행이 본격화되면서 최근 한 주 동안 코로나19에 확진된 학생이 2만 명을 넘어섰습니다.  교육부에 따르면 최근 한 주(7.5.~7.11) 동안 코로나19에 확진된 유·초·중등 학생은 모두 2만 1,604명입니다. 전 주(6.28∼7.4) 확진자 8천812명보다 2배 넘게 증가한 수치입니다. 주간 코로나19 확진 학생이 2만 명을 넘어선 것은 지난 5월 중순 이후 8주만입니다.  코로나19 전체 확진자 대비 18세 이하 확진자의 비율은 21.8%로 집계됐습니다.  학교급별로는 초등학생이 10,447명으로 가장 많았고, 중학생 6,127명, 고등학생이 4,202명인 것으로 집계됐습니다.  교육부는 코로나19 확진 학생이 5월 중순부터 꾸준히 감소하다가 6월 마지막 주부터 다시 증가하고 있다고 분석했습니다. 최근 한 주 동안 교직원 확진자도 2천 548명으로, 전 주 확진자 천 282명보다 2배 가까이 증가했습니다."
135,사회,"경기 성남시는 예비 또는 신혼부부를 대상으로 한 무료 건강검진 사업을 재개했다고 밝혔습니다. 코로나19로 2020년 2월 중단된 이후 2년 5개월여 만입니다. 예비·신혼부부 건강검진은 혈액과 소변 검사를 통해 빈혈, 간 기능, 신장 기능, 당뇨, 콜레스테롤, B형 간염, 에이즈, 매독, 풍진 검사를 하는 방식입니다. 검진 대상은 예비·신혼부부 중 1명의 주소지가 성남시로 돼 있으면서 자녀계획이 있는 이들입니다. 검진을 원하는 부부는 청첩장, 예식장 계약서, 혼인증빙서류, 혼인관계증명서 등의 증명서류와 신청서를 수정·중원·분당구 보건소 임산부실에 내면 됩니다. 직장인 임산부의 날도 운영을 재개했습니다. 성남시 3개구 보건소는 평일에 보건소를 오기 힘든 직장인을 위해 매달 셋째주 토요일 오전 9시~12시에 임산부 등록과 자동차 표지 발급, 건강검진 업무를 봅니다. 이용하려는 직장인 임산부는 보건소 방문 전 예약해야 합니다.  성남시의 예비·신혼부부 건강검진은 2019년 당시 총 2253명이, 직장인 임산부의 날은 총 698명이 이용했습니다."
136,사회,"인천시는 오늘 0시 기준으로 코로나19 확진자가 2천97명 발생했다고 밝혔습니다. 인천 지역의 하루 확진자 수가 2천 명대를 기록한 것은 지난 5월 10일 이후 63일 만입니다. 인천 지역의 확진자는 지난 3월 15일 3만 천211명으로 정점을 찍은 뒤 계속 감소하는 추세를 보이다가 이달 들어 다시 증가하고 있습니다. 특히, 2주 전인 지난달 28일 617명에서 이달 5일 천71명으로 확진자가 1.73배 늘어났고 오늘 다시 2천97명으로 1.69배 늘어나는 등 1주 단위로 2배 가까이 크게 확산하고 있습니다. 새로 집단감염이 발생한 미추홀구의 한 요양원에서는 지난달 29일부터 확진자 18명이 나온 데 이어 코호트 격리 이후 6명이 추가로 감염됐습니다. 이에 따라, 인천시의 누적 확진자는 109만 6천26명이며, 재택치료 중인 확진자는 8천506명입니다. 인천시의 중증환자 전담 치료 병상은 342개 가운데 20개를 사용하고 있어 가동률 5.8%를, 감염병 전담 병상은 409개 가운데 39개를 사용하고 있어 가동률 9.5%를 보이고 있습니다."
137,사회,"경기도는 올해 상반기 모두 27만여 명이 ‘산업단지 중소기업 청년교통비 지원사업’의 혜택을 받았다고 밝혔습니다. 이 사업은 산단 내 중소기업 인력난 해소와 청년층 유입 촉진, 일자리 미스매치 해소 등을 목적으로 광역자치단체와 한국산업단지공단이 함께 추진하는 사업입니다. 교통 여건이 열악한 산단 내 중소기업에서 근무하는 만 15∼34세 청년에게 지하철, 시외·고속버스, 택시 등에 사용할 수 있는 월 5만 원의 교통 바우처를 지원합니다. 경기도는 올해 국·도비 265억 원을 투입해 경기지역 104개 산업단지를 대상으로 이 사업을 추진, 지난달 말까지 전체 예산의 49.5%인 131억 원을 집행했습니다. 이에 따른 올해 누적 지원 기업 수는 4만1천775곳이고 누적 지원 인원은 27만1천448명입니다. 가장 많은 지원이 이뤄진 곳은 안산시에 있는 반월 국가산업단지와 반월 도금일반산업단지입니다. 지원을 희망하는 청년 노동자는 ‘온라인 청년교통비 지원시스템’(card.kicox.or.kr)을 통해 회원가입 후 신청하면 됩니다."
138,문화,"문화체육관광부와 한국콘텐츠진흥원이 ‘게임이용자 패널·임상의학 연구 결과발표회’를 오는 15일(금) 오후 1시 30분부터 서울 중구 CKL기업지원센터 11층 컨퍼런스홀에서 엽니다. 이번 연구 발표회에선 게임 과몰입, 중독, 부작용 중심의 기존 게임이용자 연구 프레임에 의문을 제기하며 종단적 조사·관찰을 시도한 <게임이용자 패널 연구>와 <게임이용자 임상의학 코호트 연구> 결과를 발표합니다. 이어 학계, 의료계, 기관 전문가들이 참석해 게임 이용의 긍정적 효과와 WHO의 게임이용장애 질병코드 등재의 타당성을 논의합니다. 첫 번째 발표를 맡은 조문석 한성대 교수는 <2020~2021 게임이용자 패널 연구>에서 총 5개년(2020~2024)간 수행될 연구 조사의 1, 2차연도 연구에 참여한 게임이용자들의 게임행동유형 변화와 행동 특성을 분석합니다. 이어 한덕현 중앙대 정신건강의학과 교수가 <2020~2021 게임이용자 임상의학 코호트 연구>를 통해 2년에 걸쳐 성인(대학생) 게임이용자와 중·고등학생 게임이용자 100여 명을 대상으로 뇌 MRI(구조, 기능 이상 여부), 지능 검사, 인터뷰, 자가보고식 설문지 등을 진행한 결과를 발표합니다.종합 토론에는 권정민 서울교대 교수, 장유진 충북대 교수, 장근영 한국청소년정책연구원 선임연구위원, 이장주 이락디지털연구소장, 금현수 한국콘텐츠진흥원 책임연구원이 참여해 향후 연구 방향에 관한 조언과 함께 질병코드 이슈에 관한 대응 방향 등을 논의합니다. 발표회에는 원하는 사람 누구나 참석할 수 있습니다."
139,사회,"김동연 경기도지사가 6·1지방선거 TV 토론회에서 ‘비서 부정채용’ 의혹을 허위로 부인했다는 논란을 경찰이 수사하기로 했습니다. 수원지검 공공수사부(정원두 부장검사)는 김 지사에 대한 공직선거법상 허위사실 공표 혐의 고발 사건을 경기남부청으로 보냈다고 밝혔습니다. 5월 23일 방송 3사 TV 토론회에서 김 지사가 아주대 총장에서 경제부총리로 자리를 옮길 때 총장 시절 비서였던 A 씨를 기재부에 부정 채용했다는 의혹이 제기됐고, 김 지사는 “A 씨는 자격 요건에 충분히 맞았다”며 “채용에 관여하지 않았다”고 해명했습니다.  이에 대학생단체인 신전대협은 “김 지사가 TV 토론회에서 비서 부정채용 의혹과 관련해 허위로 해명했다”며 김 지사를 고발했습니다. 반면, 더불어민주당도 해당 의혹을 제기한 무소속 강용석 후보를 같은 혐의로 검찰에 고발했습니다.[사진 출처 : 연합뉴스]"
140,정치,"북한이 이틀 연속으로 방사포를 발사한 사실이 뒤늦게 알려졌습니다. 군 당국은 지난 10일에 이어 그제(11일) 오전에도 북한의 방사포로 추정되는 항적을 포착한 것으로 전해졌습니다. 군 당국은 ""한미 간 긴밀한 공조로 철저한 대비태세를 유지하고 있다""고 밝혔습니다. 북한은 지난 10일 오후에도 서해상으로 방사포 2발을 쐈습니다. 당시 대통령실 국가안보실 관계자는 ""북한군의 정례 연습으로 보인다""며, ""도발 차원은 아닌 것으로 해석된다""고 밝힌 바 있습니다.[사진 출처 : 연합뉴스]"
141,사회,"서울시는 오늘(13일) 0시 기준 코로나19 신규 확진자가 모두 9,363명이라고 밝혔습니다. 사망자는 어제 하루 2명 추가 발생해 누적 사망자는 4,909명입니다. 누적 치명률은 0.13%입니다. 신규 확진자를 연령대 별로 보면 20대가 2,317명(24.7%)으로 가장 많고, 30대 1,886명(20.1%), 40대 1,327명(14.2%) 순이었습니다. 오늘 0시 기준 서울에서 재택치료를 받고 있는 환자는 모두 3만 1,033명입니다.  중증환자 전담 병상 가동률은 20.5%, 준중환자병상은 44.1%입니다."
142,사회,"코로나19 재유행에 대비해, 백신 4차 접종 대상이 50대까지로 확대됩니다. 해외에서 입국 시 3일 안에 받아야 했던 PCR 검사는 입국 당일 받아야 합니다. 중앙방역대책본부는 오늘(13일) 코로나19 재유행이 당초 예상보다 2~3달가량 앞당겨져 이르면 8월 하루 최대 20만 7천 명까지 증가할 수 있다며 이 같은 대응책을 발표했습니다. 정부는 우선 4차 접종의 대상을 현재 60세 이상과 면역 저하자 등에서, 50대 이상과 18세 이상 기저질환자로 확대하기로 했습니다.  기존의 요양 병원 입소자뿐 아니라, 장애인 시설과 노숙인 시설 입소자도 4차 접종 대상에 포함됩니다. 4차 접종 강력 권고 대상 역시 기존 80세 이상에서 60세 이상으로 확대하기로 했습니다. 백신에 대한 불안감 등을 해소하기 위해 정부는 예방접종 피해보상지원센터를 운영하고, 피해 보상 지원금을 상향 조정하기로 했습니다. '부검 후 사인불명 사례'에 대해서도 1천만 원의 위로금을 지원하기로 했습니다. 오미크론 세부계통 변인 BA.5의 유입이 확산함에 따라 현재 입국 후 3일 이내 받게 돼 있는 PCR 검사는 1일차 검사의무로 강화됩니다. 정부는 이와함께 현재 PCR 검사와 전문가용 신속항원검사 등 두 가지를 인정하는 입국 전 검사를 PCR로 한정하는 방안도 검토하고 있습니다. 요양병원과 시설 등 감염취약시설에 대해선 선제검사를 주 1회에서 2회로 확대하고, 현재 허용 중인 대면 면회의 경우 당분간 유지하면서 대신 방역 수칙을 강화할 방침입니다.  또, 먹는 치료제인 팍스로비드의 물량을 현재 보유한 78만 명분 외에도 94만 2천 명분을 추가로 확보할 계획이며, 치료제의 원내 처방을 활성화하기로 했습니다.  확진자 7일 격리 의무는 그대로 유지됩니다. 방역 당국은 '사회적 거리두기' 역시, 방역 효능감 저하와 민생 피해 등을 고려해, 전면 재도입은 하지 않기로 결정했다고 밝혔습니다. 그러면서도 '치명률 증가 등 유행 상황의 중대한 변화 발생 시 감염취약계층의 선별적·부분적 거리두기 방안을 도입하겠다'고 덧붙였습니다. 특히, 고위험군이 많은 요양병원과 시설 등 감염취약시설의 면회 제한 등의 조치를 우선 검토하겠다고 밝혔습니다. 정부는 이르면 다음 달 하루 평균 신규 확진자가 20만 명을 넘고, 입원 중인 위중증 환자는 하루 최대 천 명, 사망자는 최대 150명까지 늘 수 있다고 내다봤습니다.  그러면서, 예상보다 빠른 재유행의 원인을 ""면역 감소 시기가 도래했고, 면역을 회피하는 특성을 가졌으면서도 전파력은 더 강해진 BA.5 등 새로운 변이 바이러스가 우세종이 되고 있기 때문""이라고 설명했습니다. 이에 따라 정부는 중증도와 치명률을 안정적 수준으로 유지하면서 예방접종과 치료제, 병상 확보 등 방역·의료 체계 중심의 재유행 대응방안을 시행하겠다고 밝혔습니다."
143,경제,"농림축산식품부는 지난해 국내 곤충산업 규모는 446억 원으로, 전년 대비 7.7% 성장했다고 오늘(13일) 밝혔습니다. 산업 분야별로는 식용곤충 231억 원(51.8%), 사료용 곤충 109억 원(24.4%), 학습·애완곤충 42억 원(9.4%) 및 기타 64억 원(14.3%)로 나타났습니다. 곤충 종류별로는 흰점박이꽃무지가 166억 원, 동애등에가 109억 원, 갈색거저리가 39억 원 등 식용 또는 사료용으로 주로 쓰이는 곤충들이 판매액 상위를 차지했습니다. 특히 사료용 곤충인 동애등에의 경우, 판매액이 지난 5년 동안 지속 증가 추세를 보였고, 전년 대비 농가 수가 34.9% 늘어났습니다. 이 밖에도 지난해 장수풍뎅이는 28억 원어치, 귀뚜라미는 26억 원어치, 사슴벌레는 14억 원어치가 판매됐습니다. 전국의 곤충 관련 제품 판매장은 208개소, 곤충 생태공원 14개소, 체험 학습장 96개소, 곤충 관련 연구소 17개소로 집계됐습니다.  지방자치단체의 곤충 관련 축제는 17개로, 코로나19 상황에도 지난해 한 해 동안 총 관광객 121만 명을 동원한 것으로 나타났습니다."
144,경제,"3기 신도시 등 4만 8천 호 규모의 공공 분양주택 사전청약 신청이 오는 25일부터 진행됩니다. 국토교통부는 ""남양주왕숙, 남양주왕숙2, 고양창릉, 화성태안3, 평택고덕 등 우수 입지 4만 8천 호에 대한 공공 분양주택 사전청약 신청을 25일부터 다음 달 1일까지 받는다""고 밝혔습니다. 당첨자는 다음 달 18일에 발표되며, 입주자 모집 공고는 모레(15일)부터 진행됩니다. 국토부는 ""이번에 공급되는 지구는 3기 신도시인 남양주왕숙, 왕숙2, 고양창릉의 3,221호와 전국구 청약 지구인 평택고덕 910호 등 수요자 선호가 높은 곳""이라고 설명했습니다. 또 ""모든 지구에 수요가 높은 전용면적 84㎡ 유형이 포함되며, 추정분양가는 3.3㎡당 1,100만 원 ~ 1,900만 원대로 주변 시세의 60~80% 수준""이라고 덧붙였습니다. 추정분양가는 사전청약 공고 시점 분양가 상한제를 적용해 택지비와 건축비, 가산비의 합으로 산정되며 최종 분양가는 이번 청약 공고 시점에 확정됩니다. 국토부는 ""이번 공급분 이후 공공 사전청약 계획은 새 정부 주택공급 로드맵 등과 연계하여 새롭게 마련할 계획""이라면서 ""올해 말에는 목돈이 부족한 청년 실수요자를 위한 청년 원가주택 등 새로운 유형의 공공 분양주택이 최초로 공급될 것""이라고 밝혔습니다. 공공 사전청약은 사전청약 홈페이지 또는 현장접수처 등을 방문해 신청할 수 있으며, 자세한 청약자격 등은 입주자모집 공고문이나 사전청약 콜센터 1670-4007를 통해 안내받을 수 있습니다."
145,사회,"인천시 특별사법경찰은 수산자원 산란기에 불법 어업 행위를 한 어민 7명을 수산업법 위반 등의 혐의로 입건했다고 밝혔습니다. 특별사법경찰은 지난 4월부터 지난달까지 인천 지역 항구와 포구를 중심으로 육상과 해상에서 단속한 결과, 산란기에 무허가로 어린 물고기 등을 불법 포획하고 유통·판매한 어선들을 적발해 검찰에 송치하거나 행정처분을 요청할 계획입니다. 적발된 사례는 주꾸미 금어기를 위반해 조업한 어선 1척과 무허가 어업으로 실뱀장어를 포획한 어선 2척, 어린 꽃게 판매 금지 위반 업체 1곳 등입니다. 또, 수산자원 산란 기간 조업 구역 위반과 불법 어구 적재 레저선, 꽃게 총 허용어획량 할당 위반 어선, 정선 지시 불응 등 불법 어업 행위 4척도 적발했습니다.[사진 출처 : 연합뉴스 / 인천시 제공]"
146,문화,"대한민국역사박물관과 KBS가 한국 현대사 기록영상 자료의 발굴과 수집, 공공의 활용을 위한 다양한 사업을 공동으로 추진한다는 내용의 업무협약을 맺었습니다. 두 기관은 앞으로 ▲한국 현대사 기록영상의 공동 발굴과 수집, ▲관련 콘텐츠의 공동 개발, ▲한국 현대사 기록영상 아카이브 플랫폼 공동 구축 및 운영, ▲관련 사업의 적극적인 상호 홍보 등에 협력하기로 했습니다. 두 기관은 공동사업을 통해 국내외에 흩어진 한국 근현대사 관련 기록영상 자료를 한곳에 모아 학계와 일반 국민이 손쉽게 활용하고 향유할 수 있는 역사문화 자원으로 개발할 계획입니다. 앞으로 기록영상 500여 편이 탑재된 아카이브 플랫폼을 구축해, 순종 장례식·해방공간·6·25전쟁 등 개화기부터 1980년대까지 세계 각국의 개인 ‧ 단체가 촬영한 우리 현대사의 주요 사건과 다양한 일상의 모습들이 이해하기 쉬운 해설과 함께 영상콘텐츠로 소개할 예정입니다. 두 기관은 아울러 다양한 방식으로 신뢰도 높은 양질의 기록영상 자료를 지속해서 발굴·공개해 공동체의 유산을 보전하고 함께 공유하는 사업을 함께 펼쳐나갈 예정입니다."
147,사회,"경기 고양시 산하의 고양어린이박물관이 지난달 18일 세계 박물관의 날을 기념해 열린 '온라인 뮤지엄 여행' 행사에서 사전에 우수 기관으로 선정돼 참가한 6개 박물관 가운데 1위를 차지해 문화체육관광부 장관상을 받았습니다. 문화체육관광부와 국제박물관협의회 한국위원회가 주최한 이 행사에서 고양어린이박물관은 참신한 기획과 다양하고 차별화한 콘텐츠, 능동적인 참여 등으로 높은 점수를 받아 대상의 영예를 안았다고 고양시는 설명했습니다.[사진 출처 : 연합뉴스 / 고양시 제공]"
148,사회,"경기도는 13일(오늘) 0시 기준으로 집계된 12일 하루 동안의 코로나19 확진자가 11,175명이라고 밝혔습니다. 전날보다 869명 늘었고, 한 주 전 같은 화요일이었던 지난 5일 5,174명보다는 6,001명 증가했습니다. 코로나19 전담 병상 가동률은 14.1%로 전날(13.1%)보다 1.0%포인트 높아졌고, 중증 환자 병상 가동률도 9.5%로 전날(8.4%)보다 1.1%포인트 올라갔습니다. 재택치료 중인 확진자는 3만6천595명으로 전날(3만1천243명)과 비교해 5천352명 늘어났습니다. 경기도의 백신 접종률은 1차 87.6%, 2차 86.8%, 3차 64.0%, 4차 33.2%입니다."
149,사회,"환경부는 낙동강 수계 다목적댐인 합천댐이 가뭄 ‘관심’ 단계에 진입했다고 오늘(13일) 밝혔습니다. 앞서 지난 1일 관심 단계에 진입한 안동댐과 임하댐, 영천댐은 가뭄 ‘주의’ 단계로 격상됐습니다. 이에 따라 환경부가 가뭄단계로 관리하는 댐은 모두 13곳으로 늘어났고, 이 가운데 가뭄 ‘주의’ 단계로 관리하는 댐은 4곳에서 7곳으로 늘어났습니다. 특히 운문댐과 보령댐은 각각 ‘심각’과 ‘경계’ 단계를 유지하고 있습니다. 환경부가 올들어 다목적댐 유역에 내린 평균강우량을 예년과 비교한 결과, 한강수계는 예년의 91%로 비슷한 수준이었지만, 낙동강수계와 금강수계, 섬진강수계 등에서는 예년의 60% 이하를 밑돌고 있는 것으로 파악됐습니다. 환경부는 가뭄단계에 진입한 댐에서 생활·공업용수가 문제없이 공급될 수 있도록 가뭄단계별로 정해진 조치를 시행하고 있다고 설명했습니다. 또, 이번에 가뭄 상황이 악화된 합천댐과 안동댐, 임하댐, 영천댐의 하천유지용수를 탄력적으로 감량하고, 실사용량 이내에서 농업용수를 감량하는 등 조치를 통해 댐 용수를 관리할 계획입니다. 환경부는 현재까지 예보된 수준의 강우량만으로는 낙동강수계 댐 가뭄 해소가 어려울 것으로 전망하고 당분간 댐의 저수율 회복에 집중할 계획이라고 밝혔습니다. 댐 가뭄은 ‘댐 용수공급 조정기준’에 따라 다목적댐은 관심-주의-경계-심각 4단계로, 용수 전용 댐은 관심-주의-심각 3단계로 구분해 용수 공급량을 관리하고 있습니다.[사진 출처 : 연합뉴스]"
150,국제,북한이 최근 잇단 폭우에도 평안북도 영변 핵시설 단지에서 핵무기 제조에 쓸 수 있는 플루토늄 생산 활동을 계속한다는 분석이 제기됐습니다. 미국의 북한전문매체 38노스는 현지시각 12일 최근 촬영된 민간 위성사진을 근거로 영변 5MWe급 원자로에서의 냉각수 배출 정황이 5월부터 최근까지도 지속해서 관찰되고 있다며 이같이 추정했습니다. 이와 함께 5일자 위성사진에 영변의 사용후 핵연료 재처리공장인 방사화학실험실 부속 화력발전소 굴뚝에서 소량의 연기와 이로 인한 그림자가 포착됐다고 전했습니다. 38노스는 화력발전소에서 연기 배출이 관찰된 건 작년 7월이 마지막이라고 덧붙였습니다. 이 화력발전소는 방사화학실험실의 각종 공정을 위한 증기를 공급하는 역할을 하는 것으로 알려졌습니다. 38노스는 다만 이번엔 실제로 폐연료봉 재처리 작업이 새롭게 시작됐는지 등을 판단하기엔 아직 이르다고 덧붙였습니다. 최근 북한 지역의 폭우로 인근 구룡강 수위가 높아지긴 했지만 원자로 가동 피해는 현재까지 없는 것으로 보이며 홍수 피해를 예방하는 작업이 단지에서 진행중이라고 38노스는 전했습니다.[사진 출처 : EPA=연합뉴스]
151,사회,"대조기를 앞두고 오늘 전남 목포시의 해안가 주택에서 높은 파도에 따른 침수 피해가 났습니다. 전남 목포시는 오늘 새벽 한때 국립해양조사원 기준 4m 86cm의 높은 파도가 일면서 바닷물이 바닷가 앞에 설치된 축조를 넘어 주택으로 흘러 들어가 일부 주민들이 불편을 겪었다고 밝혔습니다. 전남 목포시는 이후 배수 펌프장 가동을 통해 침수된 바닷물을 모두 빼냈다고 덧붙였습니다. 전남 목포시는 또 대조기인 내일부터 오는 18일 사이 바닷물 수위가 5m 이상 상승할 것으로 예상한다며 침수 경계 지역인 해안저지대에 차량 주·정차 금지를 강조했고, 비상근무반을 편성해 배수펌프장과 배수문 등에 대한 사전 점검을 하고 현지 예찰 활동을 강화하고 있습니다.[사진 출처 : 시청자 이승준 님 제공]"
152,국제,"아베 신조 전 일본 총리를 8일 총으로 쏴 숨지게 한 용의자가 참의원 선거 기간 집요하게 아베 전 총리의 유세 현장을 따라다니려 했던 것으로 밝혀졌다고 오늘(13일) 요미우리신문이 보도했습니다.  보도에 따르면 아베 전 총리를 살해한 혐의로 현장에서 체포된 41살 야마가미 테쓰야는 “어쨌든 (아베를) 살해하려고 유세지를 따라다녔다”면서 나라시에서의 범행이 여의치 않았을 경우 사이타마시까지 가서 아베를 살해하려고 했다는 취지로 경찰에 진술했습니다. 나라시에서 약 500㎞ 떨어진 사이타마시에서는 8일 오후 6시 반부터 ‘오미야(大宮)’역 앞에서 자민당 후보의 거리 연설이 예정돼 있었고, 소셜미디어 등을 통해 아베 전 총리도 이 곳에서 연설할 예정임이 고지되고 있었다고 요미우리는 전했습니다. 야마가미는 범행 전날인 7일 오후에도 아베 전 총리가 선거 유세 연설을 하고 있는 오카야마시의 실내 유세장에 들어가려고 했다가, 입구에서 인적 사항을 기재 받는 모습을 보고 발길을 되돌렸습니다. 야마가미는 올해 봄 자신이 직접 수제 총을 완성했으며, 이번 참의원 선거 운동 기간에 복수의 유세 장소를 범행 후보지로 삼아 아베 전 총리를 살해할 기회를 엿본 것으로 경찰은 보고 있습니다.[사진 출처 : AP=연합뉴스]"
153,정치,"더불어민주당이 당원들이 온라인 플랫폼을 통해 당내 현안 등에 대해 청원을 올리고 일정 요건이 충족되면 당 지도부가 답변하는 당원 청원 플랫폼을 구축할 계획이라고 밝혔습니다. 민주당 신현영 대변인은 오늘(13일) 오전 당 비대위 회의 후 브리핑에서 “청원을 등록할 수 있는 온라인 플랫폼을 구축해 권리당원 인증을 하면 청원을 참여할 수 있는 시스템을 준비 중”이라고 말했습니다. 민주당은 2만 명 이상의 당원이 동의한 청원의 경우 주 1회 최고위원회에 보고하고, 5만 명 이상의 당원이 동의한 청원의 경우엔 지도부가 해당 청원에 대해 직접 답변하기로 했습니다. 또 청원 중 시급한 현안이 있을 경우엔 지도부가 당원들과의 미팅이 가능하도록 추진하고 답변 조건이 충족된 청원의 경우 30일 이내 답변을 하도록 기한을 두기로 했습니다. 신현영 대변인은 당원 청원 시스템 구축 배경에 대해 “당내 ‘문자 폭탄’이나 욕설, 비방 같은 언어 폭력을 지양하고 건전한 당내 당원 토론 문화 정착화하기 위한 비대위의 노력”이라고 설명했습니다. 한편 민주당은 공석인 서울 종로구 지역위원장으로 故 노무현 전 대통령의 사위 곽상언 변호사를, 서울 서초을 지역위원장으로 홍익표 의원을 확정했습니다.[사진 출처 : 연합뉴스 / 국회사진기자단]"
